"","X","mgi_symbol","hsapiens_homolog_associated_gene_name","Associated_Myh11_TFs","Frequency","X..of.Myh11.TFs.that.bind.Mouse.gene.s.PPR"
"16695",16695,"Pramel13","PRAMEF17",NA,749,7.72164948453608
"16696",16696,"Pramel13","PRAMEF15",NA,749,7.72164948453608
"16697",16697,"Pramel13","PRAMEF25",NA,749,7.72164948453608
"16698",16698,"Pramel13","PRAMEF6",NA,749,7.72164948453608
"16699",16699,"Pramel13","PRAMEF13",NA,749,7.72164948453608
"16700",16700,"Pramel13","PRAMEF2",NA,749,7.72164948453608
"16701",16701,"Pramel13","PRAMEF27",NA,749,7.72164948453608
"16702",16702,"Pramel13","PRAMEF5",NA,749,7.72164948453608
"16703",16703,"Pramel13","PRAMEF11",NA,749,7.72164948453608
"16704",16704,"Pramel13","PRAMEF8",NA,749,7.72164948453608
"16705",16705,"Pramel13","PRAMEF19",NA,749,7.72164948453608
"16706",16706,"Pramel13","PRAMEF7",NA,749,7.72164948453608
"17053",17053,"Shbg","SHBG",NA,749,7.72164948453608
"17539",17539,"Nlgn2","NLGN2",NA,749,7.72164948453608
"17703",17703,"Pramel1","PRAMEF20",NA,749,7.72164948453608
"17704",17704,"Pramel1","PRAMEF10",NA,749,7.72164948453608
"17705",17705,"Pramel1","PRAMEF12",NA,749,7.72164948453608
"17706",17706,"Pramel1","PRAMEF26",NA,749,7.72164948453608
"17707",17707,"Pramel1","PRAMEF18",NA,749,7.72164948453608
"17708",17708,"Pramel1","PRAMEF14",NA,749,7.72164948453608
"17709",17709,"Pramel1","PRAMEF9",NA,749,7.72164948453608
"17710",17710,"Pramel1","PRAMEF1",NA,749,7.72164948453608
"17711",17711,"Pramel1","PRAMEF4",NA,749,7.72164948453608
"17712",17712,"Pramel1","PRAMEF33",NA,749,7.72164948453608
"17713",17713,"Pramel1","PRAMEF17",NA,749,7.72164948453608
"17714",17714,"Pramel1","PRAMEF15",NA,749,7.72164948453608
"17715",17715,"Pramel1","PRAMEF25",NA,749,7.72164948453608
"17716",17716,"Pramel1","PRAMEF6",NA,749,7.72164948453608
"17717",17717,"Pramel1","PRAMEF13",NA,749,7.72164948453608
"17718",17718,"Pramel1","PRAMEF2",NA,749,7.72164948453608
"17719",17719,"Pramel1","PRAMEF27",NA,749,7.72164948453608
"17720",17720,"Pramel1","PRAMEF5",NA,749,7.72164948453608
"17721",17721,"Pramel1","PRAMEF11",NA,749,7.72164948453608
"17722",17722,"Pramel1","PRAMEF8",NA,749,7.72164948453608
"17723",17723,"Pramel1","PRAMEF19",NA,749,7.72164948453608
"17724",17724,"Pramel1","PRAMEF7",NA,749,7.72164948453608
"18595",18595,"Ube2j1","UBE2J1",NA,749,7.72164948453608
"18663",18663,"Ybx2","YBX2",NA,749,7.72164948453608
"19017",19017,"Atraid","ATRAID",NA,749,7.72164948453608
"19459",19459,"Ap1m2","AP1M2",NA,749,7.72164948453608
"20141",20141,"Tubb4b","TUBB4B",NA,749,7.72164948453608
"20331",20331,"Scgb1b30","",NA,749,7.72164948453608
"20629",20629,"Gabrg3","GABRG3",NA,749,7.72164948453608
"20727",20727,"Olfr600","",NA,749,7.72164948453608
"20774",20774,"Nlrp6","NLRP6",NA,749,7.72164948453608
"21544",21544,"Pak5","PAK5",NA,749,7.72164948453608
"444",444,"Pbdc1","PBDC1",NA,748,7.71134020618557
"1126",1126,"Thoc6","THOC6",NA,748,7.71134020618557
"1413",1413,"Vstm2b","VSTM2B",NA,748,7.71134020618557
"2290",2290,"Cd19","CD19",NA,748,7.71134020618557
"2384",2384,"Ccnf","CCNF",NA,748,7.71134020618557
"2835",2835,"Fbxo16","FBXO16",NA,748,7.71134020618557
"3021",3021,"Oc90","OC90",NA,748,7.71134020618557
"3022",3022,"Oc90","",NA,748,7.71134020618557
"3319",3319,"Layn","LAYN",NA,748,7.71134020618557
"3576",3576,"Naa10","NAA10",NA,748,7.71134020618557
"3917",3917,"Stt3a","STT3A",NA,748,7.71134020618557
"4289",4289,"Slc25a41","SLC25A41",NA,748,7.71134020618557
"5099",5099,"Krt23","KRT23",NA,748,7.71134020618557
"5736",5736,"Defb15","DEFB127",NA,748,7.71134020618557
"5737",5737,"Defb15","DEFB121",NA,748,7.71134020618557
"5738",5738,"Defb15","DEFB104B",NA,748,7.71134020618557
"5739",5739,"Defb15","DEFB104A",NA,748,7.71134020618557
"5740",5740,"Defb15","DEFB134",NA,748,7.71134020618557
"5741",5741,"Defb15","DEFB132",NA,748,7.71134020618557
"5742",5742,"Defb15","DEFB108B",NA,748,7.71134020618557
"6039",6039,"Hmg20a","HMG20A",NA,748,7.71134020618557
"6433",6433,"Camk2d","",NA,748,7.71134020618557
"6836",6836,"Gm11236","MSANTD5",NA,748,7.71134020618557
"7680",7680,"H2ac18","",NA,748,7.71134020618557
"7737",7737,"Zfp263","ZNF263",NA,748,7.71134020618557
"7975",7975,"Tmem204","TMEM204",NA,748,7.71134020618557
"8128",8128,"Mill2","MICA",NA,748,7.71134020618557
"8129",8129,"Mill2","MICB",NA,748,7.71134020618557
"8174",8174,"Usp22","USP22",NA,748,7.71134020618557
"8673",8673,"Stard9","",NA,748,7.71134020618557
"8777",8777,"Pfpl","MPEG1",NA,748,7.71134020618557
"9493",9493,"Cyp17a1","CYP17A1",NA,748,7.71134020618557
"9637",9637,"Gtpbp6","GTPBP6",NA,748,7.71134020618557
"10517",10517,"Stub1","STUB1",NA,748,7.71134020618557
"10683",10683,"Pomc","POMC",NA,748,7.71134020618557
"11047",11047,"Rab40c","RAB40C",NA,748,7.71134020618557
"11334",11334,"Ptp4a1","",NA,748,7.71134020618557
"11385",11385,"Ptp4a1","PTP4A1",NA,748,7.71134020618557
"11494",11494,"Smco1","SMCO1",NA,748,7.71134020618557
"12183",12183,"Il25","IL25",NA,748,7.71134020618557
"12246",12246,"Cts8","",NA,748,7.71134020618557
"12659",12659,"Med12l","MED12L",NA,748,7.71134020618557
"12906",12906,"F13a1","F13A1",NA,748,7.71134020618557
"12958",12958,"Awat1","AWAT1",NA,748,7.71134020618557
"13234",13234,"Slc9a7","SLC9A7",NA,748,7.71134020618557
"13345",13345,"Chadl","CHADL",NA,748,7.71134020618557
"13451",13451,"Ndufb11b","NDUFB11",NA,748,7.71134020618557
"14076",14076,"Ccdc115","CCDC115",NA,748,7.71134020618557
"14078",14078,"Gbx2","GBX2",NA,748,7.71134020618557
"14917",14917,"Znhit6","ZNHIT6",NA,748,7.71134020618557
"15121",15121,"Lypd5","LYPD5",NA,748,7.71134020618557
"15177",15177,"Gps1","GPS1",NA,748,7.71134020618557
"15407",15407,"Sema4c","SEMA4C",NA,748,7.71134020618557
"15573",15573,"Gm12789","",NA,748,7.71134020618557
"15885",15885,"Krtap10-4","KRTAP4-5",NA,748,7.71134020618557
"15886",15886,"Krtap10-4","KRTAP10-4",NA,748,7.71134020618557
"15887",15887,"Krtap10-4","KRTAP10-11",NA,748,7.71134020618557
"15888",15888,"Krtap10-4","KRTAP9-1",NA,748,7.71134020618557
"15889",15889,"Krtap10-4","KRTAP10-6",NA,748,7.71134020618557
"15890",15890,"Krtap10-4","KRTAP10-9",NA,748,7.71134020618557
"16890",16890,"Cldn11","CLDN11",NA,748,7.71134020618557
"17268",17268,"Lce3d","",NA,748,7.71134020618557
"17967",17967,"Lhx1","LHX1",NA,748,7.71134020618557
"18798",18798,"Tatdn2","",NA,748,7.71134020618557
"18799",18799,"Tatdn2","TATDN2",NA,748,7.71134020618557
"19198",19198,"Gp2","GP2",NA,748,7.71134020618557
"20262",20262,"Siglech","SIGLEC6",NA,748,7.71134020618557
"20263",20263,"Siglech","CD33",NA,748,7.71134020618557
"20265",20265,"Slc13a3","SLC13A3",NA,748,7.71134020618557
"20418",20418,"Il18bp","IL18BP",NA,748,7.71134020618557
"21379",21379,"Rbm38","RBM38",NA,748,7.71134020618557
"21771",21771,"Fmnl2","FMNL2",NA,748,7.71134020618557
"21843",21843,"Fam83c","FAM83C",NA,748,7.71134020618557
"667",667,"Zfp42","ZFP42",NA,747,7.70103092783505
"1003",1003,"Usf3","USF3",NA,747,7.70103092783505
"1196",1196,"H2bc3","",NA,747,7.70103092783505
"1307",1307,"Rhox2f","",NA,747,7.70103092783505
"2905",2905,"Mup15","",NA,747,7.70103092783505
"3193",3193,"Cox4i2","COX4I2",NA,747,7.70103092783505
"3631",3631,"Col4a4","COL4A4",NA,747,7.70103092783505
"3652",3652,"Col4a3","COL4A3",NA,747,7.70103092783505
"4339",4339,"Magea8","MAGEA10",NA,747,7.70103092783505
"4651",4651,"Ppil6","PPIL6",NA,747,7.70103092783505
"4991",4991,"Rhobtb3","RHOBTB3",NA,747,7.70103092783505
"5115",5115,"Nt5el","",NA,747,7.70103092783505
"5448",5448,"Riox2","RIOX2",NA,747,7.70103092783505
"5997",5997,"Xkr9","XKR9",NA,747,7.70103092783505
"6466",6466,"Med21","MED21",NA,747,7.70103092783505
"6792",6792,"Smco2","SMCO2",NA,747,7.70103092783505
"7076",7076,"Ccdc93","CCDC93",NA,747,7.70103092783505
"8099",8099,"Galr1","GALR1",NA,747,7.70103092783505
"9199",9199,"Galnt16","GALNT16",NA,747,7.70103092783505
"9259",9259,"Vps13a","VPS13A",NA,747,7.70103092783505
"10260",10260,"AF067063","",NA,747,7.70103092783505
"10279",10279,"Catsper4","CATSPER4",NA,747,7.70103092783505
"10472",10472,"Cpped1","CPPED1",NA,747,7.70103092783505
"11375",11375,"Tmem69","TMEM69",NA,747,7.70103092783505
"11633",11633,"Ankrd31","ANKRD31",NA,747,7.70103092783505
"12698",12698,"Emx1","EMX1",NA,747,7.70103092783505
"13263",13263,"Rbx1","RBX1",NA,747,7.70103092783505
"13318",13318,"Ugt1a10","UGT1A8",NA,747,7.70103092783505
"13319",13319,"Ugt1a10","UGT1A7",NA,747,7.70103092783505
"13320",13320,"Ugt1a10","UGT1A10",NA,747,7.70103092783505
"13321",13321,"Ugt1a10","UGT1A9",NA,747,7.70103092783505
"13394",13394,"Lime1","",NA,747,7.70103092783505
"13395",13395,"Lime1","LIME1",NA,747,7.70103092783505
"13410",13410,"Prdm5","PRDM5",NA,747,7.70103092783505
"13503",13503,"Cdc42ep5","CDC42EP5",NA,747,7.70103092783505
"13572",13572,"Tmprss13","TMPRSS13",NA,747,7.70103092783505
"14184",14184,"St7l","ST7L",NA,747,7.70103092783505
"14241",14241,"Cd28","CD28",NA,747,7.70103092783505
"14677",14677,"Klhl38","KLHL38",NA,747,7.70103092783505
"14906",14906,"Gm3317","",NA,747,7.70103092783505
"15152",15152,"Lman2l","LMAN2L",NA,747,7.70103092783505
"15170",15170,"Per2","PER2",NA,747,7.70103092783505
"15467",15467,"Xrcc1","XRCC1",NA,747,7.70103092783505
"15694",15694,"Rasl12","RASL12",NA,747,7.70103092783505
"15722",15722,"Tbc1d22b","TBC1D22B",NA,747,7.70103092783505
"16133",16133,"Emc8","EMC8",NA,747,7.70103092783505
"17676",17676,"Pdcl3","PDCL3",NA,747,7.70103092783505
"17693",17693,"Anxa6","ANXA6",NA,747,7.70103092783505
"18885",18885,"Zfp324","ZNF324",NA,747,7.70103092783505
"18886",18886,"Zfp324","ZNF324B",NA,747,7.70103092783505
"19415",19415,"Cd22","CD22",NA,747,7.70103092783505
"19865",19865,"Zp3","POMZP3",NA,747,7.70103092783505
"19866",19866,"Zp3","ZP3",NA,747,7.70103092783505
"19919",19919,"Sec61b","",NA,747,7.70103092783505
"20036",20036,"Nectin4","NECTIN4",NA,747,7.70103092783505
"20628",20628,"Armc7","ARMC7",NA,747,7.70103092783505
"20759",20759,"Cox8b","COX8C",NA,747,7.70103092783505
"20781",20781,"Hus1","HUS1",NA,747,7.70103092783505
"20969",20969,"Btbd18","BTBD18",NA,747,7.70103092783505
"21238",21238,"Abi3","ABI3",NA,747,7.70103092783505
"1040",1040,"Adcy2","ADCY2",NA,746,7.69072164948454
"1369",1369,"Maged2","MAGED2",NA,746,7.69072164948454
"1717",1717,"Fbxo9","FBXO9",NA,746,7.69072164948454
"1832",1832,"Angpt4","ANGPT4",NA,746,7.69072164948454
"2898",2898,"Mup14","",NA,746,7.69072164948454
"3111",3111,"Tufm","TUFM",NA,746,7.69072164948454
"3266",3266,"Sub1","SUB1",NA,746,7.69072164948454
"3709",3709,"Mepe","MEPE",NA,746,7.69072164948454
"3929",3929,"Pcdhb9","PCDHB4",NA,746,7.69072164948454
"7382",7382,"Kirrel","KIRREL1",NA,746,7.69072164948454
"7646",7646,"Usp12","USP12",NA,746,7.69072164948454
"8008",8008,"Map3k6","MAP3K6",NA,746,7.69072164948454
"9625",9625,"Bbs10","BBS10",NA,746,7.69072164948454
"9640",9640,"Pan2","PAN2",NA,746,7.69072164948454
"10684",10684,"Nhlh2","NHLH2",NA,746,7.69072164948454
"12204",12204,"Zfp319","ZNF319",NA,746,7.69072164948454
"13480",13480,"Snu13","SNU13",NA,746,7.69072164948454
"13604",13604,"Gng12","GNG12",NA,746,7.69072164948454
"14494",14494,"Zcchc10","ZCCHC10",NA,746,7.69072164948454
"14601",14601,"Tppp3","TPPP3",NA,746,7.69072164948454
"15672",15672,"Mdh1b","MDH1B",NA,746,7.69072164948454
"16013",16013,"Wdr86","WDR86",NA,746,7.69072164948454
"16712",16712,"Aadacl3","AADACL3",NA,746,7.69072164948454
"16853",16853,"Olfr5","",NA,746,7.69072164948454
"17090",17090,"Rhou","RHOU",NA,746,7.69072164948454
"18007",18007,"Tbxa2r","TBXA2R",NA,746,7.69072164948454
"18078",18078,"Vmn2r49","",NA,746,7.69072164948454
"19123",19123,"Zfp105","ZNF35",NA,746,7.69072164948454
"20488",20488,"Pepd","PEPD",NA,746,7.69072164948454
"20568",20568,"Tob1","TOB1",NA,746,7.69072164948454
"20826",20826,"Uri1","URI1",NA,746,7.69072164948454
"21067",21067,"Lcn11","",NA,746,7.69072164948454
"21426",21426,"Epop","EPOP",NA,746,7.69072164948454
"314",314,"Wdr20","",NA,745,7.68041237113402
"467",467,"Zmym2","ZMYM2",NA,745,7.68041237113402
"665",665,"Gm15091","",NA,745,7.68041237113402
"1481",1481,"Elob","",NA,745,7.68041237113402
"1577",1577,"Dusp7","DUSP7",NA,745,7.68041237113402
"2093",2093,"Rimbp3","RIMBP3B",NA,745,7.68041237113402
"2094",2094,"Rimbp3","RIMBP3C",NA,745,7.68041237113402
"2095",2095,"Rimbp3","RIMBP3",NA,745,7.68041237113402
"2406",2406,"Dnajb1","DNAJB1",NA,745,7.68041237113402
"2545",2545,"Miga1","MIGA1",NA,745,7.68041237113402
"3381",3381,"Atxn2l","ATXN2L",NA,745,7.68041237113402
"3431",3431,"Gpsm3","GPSM3",NA,745,7.68041237113402
"4090",4090,"Tpo","TPO",NA,745,7.68041237113402
"4387",4387,"Hydin","HYDIN",NA,745,7.68041237113402
"4713",4713,"Tmpo","",NA,745,7.68041237113402
"4750",4750,"Stimate","STIMATE",NA,745,7.68041237113402
"4751",4751,"Stimate","STIMATE-MUSTN1",NA,745,7.68041237113402
"5071",5071,"Kcnk13","KCNK13",NA,745,7.68041237113402
"7242",7242,"Prelid1","PRELID1",NA,745,7.68041237113402
"7282",7282,"Zfp59","ZNF780A",NA,745,7.68041237113402
"8258",8258,"Smim4","SMIM4",NA,745,7.68041237113402
"8888",8888,"Ezr","EZR",NA,745,7.68041237113402
"9216",9216,"Tex261","TEX261",NA,745,7.68041237113402
"9217",9217,"Tex261","",NA,745,7.68041237113402
"9352",9352,"Fkbp14","FKBP14",NA,745,7.68041237113402
"9532",9532,"C130074G19Rik","C1orf115",NA,745,7.68041237113402
"9593",9593,"BC048562","C3orf84",NA,745,7.68041237113402
"9618",9618,"Olfr221","OR5AU1",NA,745,7.68041237113402
"10745",10745,"Ptgr2","",NA,745,7.68041237113402
"10746",10746,"Ptgr2","PTGR2",NA,745,7.68041237113402
"12018",12018,"Ddx6","DDX6",NA,745,7.68041237113402
"12236",12236,"Cts6","",NA,745,7.68041237113402
"12238",12238,"Churc1","CHURC1",NA,745,7.68041237113402
"12716",12716,"Sez6l","SEZ6L",NA,745,7.68041237113402
"13288",13288,"Wnt4","WNT4",NA,745,7.68041237113402
"14075",14075,"Adcy4","ADCY4",NA,745,7.68041237113402
"14216",14216,"Pik3c2b","PIK3C2B",NA,745,7.68041237113402
"14253",14253,"Btbd35f23","",NA,745,7.68041237113402
"14524",14524,"AU022252","C1orf50",NA,745,7.68041237113402
"14734",14734,"Krt84","KRT84",NA,745,7.68041237113402
"15938",15938,"Zfp260","ZNF260",NA,745,7.68041237113402
"15949",15949,"Cfap410","CFAP410",NA,745,7.68041237113402
"16714",16714,"Mvd","MVD",NA,745,7.68041237113402
"17228",17228,"Lce6a","",NA,745,7.68041237113402
"17566",17566,"Pgap6","PGAP6",NA,745,7.68041237113402
"19178",19178,"Jrkl","JRKL",NA,745,7.68041237113402
"19604",19604,"Gba2","GBA2",NA,745,7.68041237113402
"19962",19962,"Rnf20","RNF20",NA,745,7.68041237113402
"20515",20515,"Gtf2ird2","",NA,745,7.68041237113402
"20516",20516,"Gtf2ird2","GTF2IRD2",NA,745,7.68041237113402
"20517",20517,"Gtf2ird2","GTF2IRD2B",NA,745,7.68041237113402
"20656",20656,"Clic3","CLIC3",NA,745,7.68041237113402
"20998",20998,"Tmx2","TMX2",NA,745,7.68041237113402
"20999",20999,"Tmx2","",NA,745,7.68041237113402
"21362",21362,"Bnip3","BNIP3",NA,745,7.68041237113402
"21419",21419,"Olfr1110","",NA,745,7.68041237113402
"21633",21633,"Olfr50","",NA,745,7.68041237113402
"271",271,"Scaf4","SCAF4",NA,744,7.6701030927835
"298",298,"Brms1","BRMS1",NA,744,7.6701030927835
"396",396,"Sf3b2","SF3B2",NA,744,7.6701030927835
"507",507,"AI837181","C11orf68",NA,744,7.6701030927835
"631",631,"Jdp2","JDP2",NA,744,7.6701030927835
"1828",1828,"Plxdc1","PLXDC1",NA,744,7.6701030927835
"2674",2674,"Zfp971","",NA,744,7.6701030927835
"4225",4225,"Alkal2","ALKAL2",NA,744,7.6701030927835
"4369",4369,"Sat1","SAT1",NA,744,7.6701030927835
"4434",4434,"Cep76","CEP76",NA,744,7.6701030927835
"4495",4495,"Psmg2","PSMG2",NA,744,7.6701030927835
"4572",4572,"Slc25a3","SLC25A3",NA,744,7.6701030927835
"4579",4579,"Sf3b3","SF3B3",NA,744,7.6701030927835
"4721",4721,"Fhdc1","FHDC1",NA,744,7.6701030927835
"5210",5210,"Calm1","CALM1",NA,744,7.6701030927835
"6332",6332,"Rpap2","RPAP2",NA,744,7.6701030927835
"7029",7029,"Bpifb2","BPIFB2",NA,744,7.6701030927835
"7307",7307,"Plekhg6","PLEKHG6",NA,744,7.6701030927835
"7501",7501,"Fam76b","FAM76B",NA,744,7.6701030927835
"7814",7814,"Rnase1","RNASE1",NA,744,7.6701030927835
"8010",8010,"H2-Q10","HLA-E",NA,744,7.6701030927835
"8622",8622,"Tk1","TK1",NA,744,7.6701030927835
"9288",9288,"Rgp1","RGP1",NA,744,7.6701030927835
"9524",9524,"Slc25a29","SLC25A29",NA,744,7.6701030927835
"11956",11956,"Pld4","PLD4",NA,744,7.6701030927835
"12519",12519,"Zfhx2","ZFHX2",NA,744,7.6701030927835
"12812",12812,"Hoxc10","HOXC10",NA,744,7.6701030927835
"13225",13225,"Slc38a7","SLC38A7",NA,744,7.6701030927835
"13269",13269,"Nat8f5","NAT8B",NA,744,7.6701030927835
"13270",13270,"Nat8f5","NAT8",NA,744,7.6701030927835
"14433",14433,"Lrp4","LRP4",NA,744,7.6701030927835
"15707",15707,"Gbx1","GBX1",NA,744,7.6701030927835
"15807",15807,"Herpud2","HERPUD2",NA,744,7.6701030927835
"16124",16124,"Vmn1r61","",NA,744,7.6701030927835
"17169",17169,"Rpl18","RPL18",NA,744,7.6701030927835
"18099",18099,"Trp53i11","TP53I11",NA,744,7.6701030927835
"18233",18233,"Pramel42","PRAMEF20",NA,744,7.6701030927835
"18234",18234,"Pramel42","PRAMEF10",NA,744,7.6701030927835
"18235",18235,"Pramel42","PRAMEF12",NA,744,7.6701030927835
"18236",18236,"Pramel42","PRAMEF26",NA,744,7.6701030927835
"18237",18237,"Pramel42","PRAMEF18",NA,744,7.6701030927835
"18238",18238,"Pramel42","PRAMEF14",NA,744,7.6701030927835
"18239",18239,"Pramel42","PRAMEF9",NA,744,7.6701030927835
"18240",18240,"Pramel42","PRAMEF1",NA,744,7.6701030927835
"18241",18241,"Pramel42","PRAMEF4",NA,744,7.6701030927835
"18242",18242,"Pramel42","PRAMEF33",NA,744,7.6701030927835
"18243",18243,"Pramel42","PRAMEF17",NA,744,7.6701030927835
"18244",18244,"Pramel42","PRAMEF15",NA,744,7.6701030927835
"18245",18245,"Pramel42","PRAMEF25",NA,744,7.6701030927835
"18246",18246,"Pramel42","PRAMEF6",NA,744,7.6701030927835
"18247",18247,"Pramel42","PRAMEF13",NA,744,7.6701030927835
"18248",18248,"Pramel42","PRAMEF2",NA,744,7.6701030927835
"18249",18249,"Pramel42","PRAMEF27",NA,744,7.6701030927835
"18250",18250,"Pramel42","PRAMEF5",NA,744,7.6701030927835
"18251",18251,"Pramel42","PRAMEF11",NA,744,7.6701030927835
"18252",18252,"Pramel42","PRAMEF8",NA,744,7.6701030927835
"18253",18253,"Pramel42","PRAMEF19",NA,744,7.6701030927835
"18254",18254,"Pramel42","PRAMEF7",NA,744,7.6701030927835
"18282",18282,"Gngt1","GNGT1",NA,744,7.6701030927835
"18602",18602,"Ucp3","UCP3",NA,744,7.6701030927835
"19185",19185,"Adam1a","",NA,744,7.6701030927835
"19467",19467,"Mrps5","MRPS5",NA,744,7.6701030927835
"20655",20655,"Nlrp1a","NLRP1",NA,744,7.6701030927835
"20785",20785,"Olfr622","",NA,744,7.6701030927835
"21208",21208,"Cbln4","CBLN4",NA,744,7.6701030927835
"21491",21491,"Olfr1134","",NA,744,7.6701030927835
"1185",1185,"Napg","NAPG",NA,743,7.65979381443299
"1253",1253,"Olfr325","OR2T29",NA,743,7.65979381443299
"1254",1254,"Olfr325","OR2T4",NA,743,7.65979381443299
"1255",1255,"Olfr325","OR2T5",NA,743,7.65979381443299
"1513",1513,"Olfr313","",NA,743,7.65979381443299
"1590",1590,"Zfp788","",NA,743,7.65979381443299
"1800",1800,"Clcn1","CLCN1",NA,743,7.65979381443299
"3666",3666,"Sytl4","SYTL4",NA,743,7.65979381443299
"3958",3958,"Cdc16","CDC16",NA,743,7.65979381443299
"4758",4758,"Vipr2","VIPR2",NA,743,7.65979381443299
"4844",4844,"Cyp2c39","",NA,743,7.65979381443299
"4939",4939,"Ddx19b","",NA,743,7.65979381443299
"4940",4940,"Ddx19b","DDX19B",NA,743,7.65979381443299
"5261",5261,"Trim3","TRIM3",NA,743,7.65979381443299
"5657",5657,"Tfcp2l1","TFCP2L1",NA,743,7.65979381443299
"6013",6013,"Blnk","BLNK",NA,743,7.65979381443299
"6972",6972,"Il1rapl2","IL1RAPL2",NA,743,7.65979381443299
"7030",7030,"Cnih3","CNIH3",NA,743,7.65979381443299
"8276",8276,"Hephl1","HEPHL1",NA,743,7.65979381443299
"9328",9328,"Arhgef40","ARHGEF40",NA,743,7.65979381443299
"10753",10753,"Srd5a2","SRD5A2",NA,743,7.65979381443299
"11177",11177,"Olfr1383","OR2Y1",NA,743,7.65979381443299
"11856",11856,"Tmem52","TMEM52",NA,743,7.65979381443299
"11879",11879,"Mrps22","MRPS22",NA,743,7.65979381443299
"11913",11913,"Srsf10","SRSF10",NA,743,7.65979381443299
"12121",12121,"Trim33","TRIM33",NA,743,7.65979381443299
"13492",13492,"Prrc2c","PRRC2C",NA,743,7.65979381443299
"14175",14175,"Rhox9","",NA,743,7.65979381443299
"14629",14629,"Vwa5b1","VWA5B1",NA,743,7.65979381443299
"14635",14635,"Ddx49","DDX49",NA,743,7.65979381443299
"17241",17241,"Lce1f","",NA,743,7.65979381443299
"18572",18572,"Eif1b","EIF1B",NA,743,7.65979381443299
"18608",18608,"Cnot8","CNOT8",NA,743,7.65979381443299
"18660",18660,"Bpnt2","BPNT2",NA,743,7.65979381443299
"18925",18925,"Pomgnt2","POMGNT2",NA,743,7.65979381443299
"18959",18959,"Pla2g3","PLA2G3",NA,743,7.65979381443299
"19054",19054,"Lysmd2","LYSMD2",NA,743,7.65979381443299
"19351",19351,"Tmem33","TMEM33",NA,743,7.65979381443299
"19917",19917,"Alg2","ALG2",NA,743,7.65979381443299
"20204",20204,"Cyp2w1","CYP2W1",NA,743,7.65979381443299
"20413",20413,"Tmed2","TMED2",NA,743,7.65979381443299
"332",332,"Tcof1","TCOF1",NA,742,7.64948453608247
"1052",1052,"Gpr17","GPR17",NA,742,7.64948453608247
"1155",1155,"Hcfc1r1","HCFC1R1",NA,742,7.64948453608247
"1395",1395,"Cartpt","CARTPT",NA,742,7.64948453608247
"2433",2433,"Prlhr","PRLHR",NA,742,7.64948453608247
"2489",2489,"Tfb2m","TFB2M",NA,742,7.64948453608247
"3009",3009,"Clu","CLU",NA,742,7.64948453608247
"3120",3120,"Hdac2","HDAC2",NA,742,7.64948453608247
"3196",3196,"Pten","PTEN",NA,742,7.64948453608247
"3532",3532,"Grb7","GRB7",NA,742,7.64948453608247
"3592",3592,"Zfp648","ZNF648",NA,742,7.64948453608247
"4199",4199,"Vps53","VPS53",NA,742,7.64948453608247
"5746",5746,"Fam90a1a","FAM90A18P",NA,742,7.64948453608247
"5747",5747,"Fam90a1a","FAM90A19P",NA,742,7.64948453608247
"5748",5748,"Fam90a1a","FAM90A9P",NA,742,7.64948453608247
"5749",5749,"Fam90a1a","FAM90A22P",NA,742,7.64948453608247
"5750",5750,"Fam90a1a","FAM90A8P",NA,742,7.64948453608247
"5751",5751,"Fam90a1a","FAM90A23P",NA,742,7.64948453608247
"5752",5752,"Fam90a1a","FAM90A16P",NA,742,7.64948453608247
"5753",5753,"Fam90a1a","FAM90A1",NA,742,7.64948453608247
"5754",5754,"Fam90a1a","FAM90A10P",NA,742,7.64948453608247
"5755",5755,"Fam90a1a","FAM90A14P",NA,742,7.64948453608247
"5756",5756,"Fam90a1a","FAM90A17P",NA,742,7.64948453608247
"5757",5757,"Fam90a1a","FAM90A7P",NA,742,7.64948453608247
"5758",5758,"Fam90a1a","FAM90A26",NA,742,7.64948453608247
"6163",6163,"Slc16a14","SLC16A14",NA,742,7.64948453608247
"6877",6877,"Mrpl51","MRPL51",NA,742,7.64948453608247
"7554",7554,"Far2","FAR2",NA,742,7.64948453608247
"8015",8015,"Fut4","FUT4",NA,742,7.64948453608247
"8368",8368,"Clcn2","CLCN2",NA,742,7.64948453608247
"8619",8619,"Hps6","HPS6",NA,742,7.64948453608247
"8681",8681,"Skint5","",NA,742,7.64948453608247
"8707",8707,"Pan3","PAN3",NA,742,7.64948453608247
"8881",8881,"Otud5","OTUD5",NA,742,7.64948453608247
"10068",10068,"Caps2","CAPS2",NA,742,7.64948453608247
"11027",11027,"Zfx","ZFY",NA,742,7.64948453608247
"11917",11917,"Akt1","AKT1",NA,742,7.64948453608247
"12380",12380,"Srrd","SRRD",NA,742,7.64948453608247
"12408",12408,"Hps4","HPS4",NA,742,7.64948453608247
"13780",13780,"Slc16a1","SLC16A1",NA,742,7.64948453608247
"13786",13786,"AI413582","SMIM29",NA,742,7.64948453608247
"14007",14007,"Lrrc17","LRRC17",NA,742,7.64948453608247
"14754",14754,"Isyna1","ISYNA1",NA,742,7.64948453608247
"15546",15546,"Gm12886","",NA,742,7.64948453608247
"15848",15848,"Insl5","INSL5",NA,742,7.64948453608247
"16131",16131,"Gm27021","C16orf74",NA,742,7.64948453608247
"16786",16786,"Cxcl1","",NA,742,7.64948453608247
"18266",18266,"Ndufs2","NDUFS2",NA,742,7.64948453608247
