"","mgi_symbol","hsapiens_homolog_associated_gene_name","Frequency","% of Myh11 TFs that bind Mouse gene’s PPR","Number_UNIQUE_Myh11_TFs"
"15331","Shisa7","SHISA7",6687,8.8961911477111,NA
"15332","Tyw1","TYW1",8454,11.2469567762449,NA
"15333","Tyw1","TYW1B",8454,11.2469567762449,NA
"15334","Ptcra","PTCRA",8458,11.2522782604068,NA
"15335","Ggt5","GGT5",8774,11.6726755091995,NA
"15336","Fgfr1","FGFR1",12150,16.1640081418708,NA
"15337","Isoc2b","ISOC2",7492,9.96713983530007,NA
"15338","2310039H08Rik","C6orf226",8869,11.7990607580454,NA
"15339","Pxt1","PXT1",9349,12.4376388574774,NA
"15340","Mkln1","MKLN1",7130,9.48554551864515,NA
"15341","Rpf1","RPF1",8827,11.7431851743451,NA
"15342","Rpl7l1","RPL7L1",9479,12.6105870927402,NA
"15343","Cadm4","CADM4",6735,8.96004895765429,NA
"15344","Rcsd1","RCSD1",7214,9.59729668604574,NA
"15345","Bicral","BICRAL",12145,16.1573562866683,NA
"15346","Nxpe4","NXPE4",11251,14.9680045764764,NA
"15347","Eps8l3","EPS8L3",8060,10.7227905862945,NA
"15348","Dus1l","DUS1L",6953,9.25006984447963,NA
"15349","Isoc2a","ISOC2",7261,9.65982412494845,NA
"15350","Dolk","DOLK",7394,9.83676347333271,NA
"15351","Myt1","MYT1",9547,12.701052323493,NA
"15352","1500011B03Rik","",9027,12.0092593824418,NA
"15353","Gm36210","C19orf85",8143,10.8332113826546,NA
"15354","Zfp428","ZNF428",5089,6.77025822501896,NA
"15355","Nxpe2","NXPE2",10282,13.6788750382482,NA
"15356","Susd2","SUSD2",3970,5.28157303071827,NA
"15357","Caln1","CALN1",13162,17.5103436348398,NA
"15358","Ppfia4","PPFIA4",7282,9.6877619167986,NA
"15359","Tbcc","TBCC",7785,10.3569385501616,NA
"15360","Prph2","PRPH2",9162,12.188859472907,NA
"15361","Chrnb2","CHRNB2",6298,8.37867681296314,NA
"15362","Zfp628","ZNF628",6433,8.55827690342837,NA
"15363","Irgq","IRGQ",7643,10.168025862413,NA
"15364","Pinlyp","PINLYP",7022,9.34186544627297,NA
"15365","Kctd20","KCTD20",8194,10.9010603057193,NA
"15366","Igdcc4","IGDCC4",9387,12.4881929570157,NA
"15367","Podxl","PODXL",6539,8.69929623371958,NA
"15368","A330070K13Rik","",6497,8.64342065001929,NA
"15369","Nat14","NAT14",6370,8.47446352787792,NA
"15370","Uox","",9992,13.293067436508,NA
"15371","4930519G04Rik","",8601,11.4425213191959,NA
"15372","Snrnp70","SNRNP70",9663,12.8553753641891,NA
"15373","Kcnq4","KCNQ4",4624,6.15163569119427,NA
"15374","1700012A03Rik","",6401,8.5157050301329,NA
"15375","Plxna4","PLXNA4",7645,10.170686604494,NA
"15376","Cabin1","CABIN1",7675,10.2105977357085,NA
"15377","Oasl2","",8599,11.439860577115,NA
"15378","Leprot","LEPROT",6977,9.28199874945122,NA
"15379","Ndufa10","NDUFA10",7311,9.72634267697261,NA
"15380","Myo1d","MYO1D",8437,11.2243404685567,NA
"15381","Dnase2b","DNASE2B",9388,12.4895233280562,NA
"15382","Iffo2","IFFO2",10650,14.168451581146,NA
"15383","4930503B20Rik","",12044,16.0229888115795,NA
"15384","Galnt17","GALNT17",7918,10.5338778985459,NA
"15385","Ube2q1","UBE2Q1",6583,8.75783255950084,NA
"15386","Creg1","CREG1",7237,9.62789521997685,NA
"15387","Atp2c1","ATP2C1",14825,19.7227506751633,NA
"15388","Tmem183a","TMEM183A",9342,12.428326260194,NA
"15389","Aldh4a1","ALDH4A1",10018,13.3276570835606,NA
"15390","Washc2","WASHC2C",7856,10.4513948940359,NA
"15391","Washc2","WASHC2A",7856,10.4513948940359,NA
"15392","Ddt","DDT",8333,11.0859818803464,NA
"15393","Ddt","DDTL",8333,11.0859818803464,NA
"15394","Ddt","",8333,11.0859818803464,NA
"15395","Oasl1","OASL",8050,10.7094868758897,NA
"15396","Mgat4f","",7430,9.88465683079011,NA
"15397","Tas1r2","TAS1R2",5484,7.29575478600982,NA
"15398","Kcna7","KCNA7",8446,11.236313807921,NA
"15399","Samd13","SAMD13",12044,16.0229888115795,NA
"15400","Gstt3","",7858,10.4540556361169,NA
"15401","Ssc5d","SSC5D",6609,8.79242220655341,NA
"15402","Olfr1414","",6269,8.34009605278912,NA
"15403","She","SHE",7076,9.41370548245906,NA
"15404","Olfr1413","",7255,9.65184189870555,NA
"15405","Ubr2","UBR2",9475,12.6052656085782,NA
"15406","Nfyc","NFYC",13251,17.6287466574428,NA
"15407","Sema4c","SEMA4C",5593,7.44076522942249,NA
"15408","Il6ra","IL6R",7428,9.88199608870914,NA
"15409","Prom1","PROM1",7301,9.71303896656778,NA
"15410","Irf1","IRF1",7393,9.83543310229223,NA
"15411","Ntf5","NTF4",6656,8.85494964545612,NA
"15412","Gstt1","",8531,11.3493953463621,NA
"15413","Gstm5","GSTM3",7064,9.39774102997326,NA
"15414","Lhb","",5754,7.65495496694028,NA
"15415","Gstt4","GSTT4",9412,12.5214522330278,NA
"15416","Sbk2","SBK2",7427,9.88066571766866,NA
"15417","Gstt2","GSTT2B",8493,11.2988412468237,NA
"15418","Gstt2","GSTT2",8493,11.2988412468237,NA
"15419","Sbk3","SBK3",7882,10.4859845410885,NA
"15420","Mif","MIF",5793,7.70683943751912,NA
"15421","Iqgap1","IQGAP1",13050,17.3613420783056,NA
"15422","Derl3","DERL3",7416,9.86603163622334,NA
"15423","Pax7","PAX7",5012,6.66781965490175,NA
"15424","Arhgap21","ARHGAP21",13376,17.7950430375032,NA
"15425","Gstm7","GSTM2",6110,8.1285670573523,NA
"15426","Klhdc7a","KLHDC7A",5815,7.73610760040975,NA
"15427","Igsf21","IGSF21",5234,6.96316202588902,NA
"15428","Smarcb1","SMARCB1",7606,10.1188021339151,NA
"15429","Olfr12","",5604,7.4553993108678,NA
"15430","Cops9","",6673,8.87756595314433,NA
"15431","Rims3","RIMS3",7319,9.73698564529647,NA
"15432","Spaca3","SPACA3",5406,7.19198584485213,NA
"15433","Cyb5r1","CYB5R1",8141,10.8305506405737,NA
"15434","Gstm6","GSTM1",5286,7.03234131999415,NA
"15435","Exo5","EXO5",7545,10.0376495004457,NA
"15436","Zfp69","ZFP69",9784,13.0163502600875,NA
"15437","Asic2","ASIC2",8829,11.7458459164261,NA
"15438","Chchd3","CHCHD3",6444,8.57291098487368,NA
"15439","Smap2","SMAP2",7788,10.3609296632831,NA
"15440","Zfp579","ZNF579",8249,10.9742307129458,NA
"15441","Catsperg2","CATSPERG",8367,11.1312144957229,NA
"15442","Otos","OTOS",4807,6.3950935916027,NA
"15443","Slc22a5","SLC22A5",8384,11.1538308034111,NA
"15444","Mmp11","MMP11",7444,9.90328202535687,NA
"15445","Col9a2","COL9A2",8205,10.9156943871646,NA
"15446","Letm2","LETM2",7997,10.6389772107441,NA
"15447","Fam178b","FAM178B",6593,8.77113626990568,NA
"15448","Gstm3","GSTM1",6451,8.58222358215706,NA
"15449","Atp8b2","ATP8B2",8140,10.8292202695332,NA
"15450","Chchd10","CHCHD10",7132,9.48820626072612,NA
"15451","Zmpste24","ZMPSTE24",6518,8.67135844186944,NA
"15452","Gm867","C22orf15",6924,9.21148908430561,NA
"15453","Zfand4","ZFAND4",11706,15.5733233998962,NA
"15454","Grn","GRN",6993,9.30328468609895,NA
"15455","Vpreb3","VPREB3",8479,11.280216052257,NA
"15456","Nsd3","NSD3",15817,21.0424787473226,NA
"15457","Gm5134","",7578,10.0815517447816,NA
"15458","Tmco2","TMCO2",8605,11.4478428033579,NA
"15459","Lepr","LEPR",7357,9.78753974483483,NA
"15460","Stk38","STK38",12042,16.0203280694986,NA
"15461","Cox5b","COX5B",6457,8.59020580839996,NA
"15462","Zfp280b","ZNF280B",7056,9.38709806164939,NA
"15463","Slc5a4b","SLC5A4",6312,8.3973020075299,NA
"15464","Enkur","ENKUR",9597,12.7675708755172,NA
"15465","Gpc1","GPC1",4334,5.76582808945415,NA
"15466","Exoc4","EXOC4",6975,9.27933800737025,NA
"15467","Xrcc1","XRCC1",7228,9.6159218806125,NA
"15468","Dsn1","DSN1",6350,8.44785610706826,NA
"15469","Adipor1","ADIPOR1",7516,9.99906874027166,NA
"15470","Slc5a4a","SLC5A4",8428,11.2123671291923,NA
"15471","Igdcc3","IGDCC3",7031,9.35383878563731,NA
"15472","Ccl2","CCL2",7442,9.90062128327591,NA
"15473","Prmt2","PRMT2",9038,12.0238934638871,NA
"15474","Ccl7","CCL7",7258,9.655833011827,NA
"15475","Actr1b","ACTR1B",7543,10.0349887583647,NA
"15476","Slc22a21","SLC22A5",8231,10.9502840342171,NA
"15477","Pcmtd2","PCMTD2",8415,11.1950723056661,NA
"15478","Zscan2","ZSCAN2",8859,11.7857570476406,NA
"15479","Gstm2","GSTM1",8001,10.644298694906,NA
"15480","Plpp5","PLPP5",7752,10.3130363058257,NA
"15481","Zfp575","ZNF575",6529,8.68599252331475,NA
"15482","Ccl11","CCL11",7740,10.2970718533399,NA
"15483","Bbs9","BBS9",9285,12.3524951108864,NA
"15484","4933424G06Rik","C2orf92",7536,10.0256761610813,NA
"15485","Zfp84","ZNF781",6622,8.80971703007969,NA
"15486","Fam171a2","FAM171A2",6945,9.23942687615576,NA
"15487","Ankmy1","ANKMY1",6282,8.3573908763154,NA
"15488","Srsf3","SRSF3",9878,13.141405137893,NA
"15489","Ethe1","ETHE1",6598,8.77778812510809,NA
"15490","Soga1","SOGA1",6217,8.270916758684,NA
"15491","Prkacb","PRKACB",14759,19.6349461864914,NA
"15492","Ccl12","CCL8",6042,8.03810182659944,NA
"15493","Marchf8","MARCHF8",13118,17.4518073090585,NA
"15494","Zfp30","ZFP30",7293,9.70239599824391,NA
"15495","Ccl8","CCL8",5479,7.2891029308074,NA
"15496","Slc22a4","SLC22A4",5391,7.17203027924488,NA
"15497","Tldc2","TLDC2",6282,8.3573908763154,NA
"15498","S100b","S100B",6712,8.92945042372318,NA
"15499","Polr3k","POLR3K",7875,10.4766719438051,NA
"15500","Fiz1","FIZ1",8053,10.7134779890111,NA
"15501","Dip2a","DIP2A",7569,10.0695784054173,NA
"15502","Cd247","CD247",7808,10.3875370840928,NA
"15503","Thnsl1","THNSL1",9556,12.7130256628574,NA
"15504","Ccl1","",4821,6.41371878616946,NA
"15505","Bag4","BAG4",8571,11.4026101879814,NA
"15506","Pdlim4","PDLIM4",5094,6.77691008022137,NA
"15507","Cdkn1a","CDKN1A",7964,10.5950749664081,NA
"15508","Phldb3","PHLDB3",7708,10.2544999800444,NA
"15509","Rab3a","RAB3A",6630,8.82035999840355,NA
"15510","Gm14496","",6948,9.24341798927721,NA
"15511","2210016L21Rik","C12orf43",8267,10.9981773916745,NA
"15512","Arhgap1","ARHGAP1",5866,7.8039565234744,NA
"15513","Rab44","RAB44",10373,13.7999388029321,NA
"15514","Tmem132e","TMEM132E",4637,6.16893051472056,NA
"15515","Zfp790","",9003,11.9773304774702,NA
"15516","Rlf","RLF",14355,19.0974762861362,NA
"15517","Hnf1a","HNF1A",8004,10.6482898080275,NA
"15518","Ddhd2","DDHD2",9498,12.6358641425093,NA
"15519","Gm12888","",8892,11.8296592919765,NA
"15520","Zfp524","ZNF524",7982,10.6190216451368,NA
"15521","Pramel17","PRAMEF20",7041,9.36714249604215,NA
"15522","Pramel17","PRAMEF10",7041,9.36714249604215,NA
"15523","Pramel17","PRAMEF12",7041,9.36714249604215,NA
"15524","Pramel17","PRAMEF26",7041,9.36714249604215,NA
"15525","Pramel17","PRAMEF18",7041,9.36714249604215,NA
"15526","Pramel17","PRAMEF14",7041,9.36714249604215,NA
"15527","Pramel17","PRAMEF9",7041,9.36714249604215,NA
"15528","Pramel17","PRAMEF1",7041,9.36714249604215,NA
"15529","Pramel17","PRAMEF4",7041,9.36714249604215,NA
"15530","Pramel17","PRAMEF33",7041,9.36714249604215,NA
"15531","Pramel17","PRAMEF17",7041,9.36714249604215,NA
"15532","Pramel17","PRAMEF15",7041,9.36714249604215,NA
"15533","Pramel17","PRAMEF25",7041,9.36714249604215,NA
"15534","Pramel17","PRAMEF6",7041,9.36714249604215,NA
"15535","Pramel17","PRAMEF13",7041,9.36714249604215,NA
"15536","Pramel17","PRAMEF2",7041,9.36714249604215,NA
"15537","Pramel17","PRAMEF27",7041,9.36714249604215,NA
"15538","Pramel17","PRAMEF5",7041,9.36714249604215,NA
"15539","Pramel17","PRAMEF11",7041,9.36714249604215,NA
"15540","Pramel17","PRAMEF8",7041,9.36714249604215,NA
"15541","Pramel17","PRAMEF19",7041,9.36714249604215,NA
"15542","Pramel17","PRAMEF7",7041,9.36714249604215,NA
"15543","Lypd3","LYPD3",6559,8.72590365452925,NA
"15544","Itga2b","ITGA2B",6993,9.30328468609895,NA
"15545","Cpne5","CPNE5",6251,8.31614937406042,NA
"15546","Gm12886","",6947,9.24208761823673,NA
"15547","Alox5","ALOX5",5758,7.66027645110221,NA
"15548","Zfp940","",7939,10.5618156903961,NA
"15549","C130073F10Rik","PRAMEF20",7380,9.81813827876595,NA
"15550","C130073F10Rik","PRAMEF10",7380,9.81813827876595,NA
"15551","C130073F10Rik","PRAMEF12",7380,9.81813827876595,NA
"15552","C130073F10Rik","PRAMEF26",7380,9.81813827876595,NA
"15553","C130073F10Rik","PRAMEF18",7380,9.81813827876595,NA
"15554","C130073F10Rik","PRAMEF14",7380,9.81813827876595,NA
"15555","C130073F10Rik","PRAMEF9",7380,9.81813827876595,NA
"15556","C130073F10Rik","PRAMEF1",7380,9.81813827876595,NA
"15557","C130073F10Rik","PRAMEF4",7380,9.81813827876595,NA
"15558","C130073F10Rik","PRAMEF33",7380,9.81813827876595,NA
"15559","C130073F10Rik","PRAMEF17",7380,9.81813827876595,NA
"15560","C130073F10Rik","PRAMEF15",7380,9.81813827876595,NA
"15561","C130073F10Rik","PRAMEF25",7380,9.81813827876595,NA
"15562","C130073F10Rik","PRAMEF6",7380,9.81813827876595,NA
"15563","C130073F10Rik","PRAMEF13",7380,9.81813827876595,NA
"15564","C130073F10Rik","PRAMEF2",7380,9.81813827876595,NA
"15565","C130073F10Rik","PRAMEF27",7380,9.81813827876595,NA
"15566","C130073F10Rik","PRAMEF5",7380,9.81813827876595,NA
"15567","C130073F10Rik","PRAMEF11",7380,9.81813827876595,NA
"15568","C130073F10Rik","PRAMEF8",7380,9.81813827876595,NA
"15569","C130073F10Rik","PRAMEF19",7380,9.81813827876595,NA
"15570","C130073F10Rik","PRAMEF7",7380,9.81813827876595,NA
"15571","Slc4a2","SLC4A2",4987,6.63456037888967,NA
"15572","Zfp865","ZNF865",6319,8.40661460481328,NA
"15573","Gm12789","",7080,9.41902696662099,NA
"15574","Ruvbl2","RUVBL2",8274,11.0074899889579,NA
"15575","9530002B09Rik","",6056,8.0567270211662,NA
"15576","Dusp28","DUSP28",5507,7.32635331994093,NA
"15577","Ppt1","PPT1",6185,8.22834488538853,NA
"15578","Klhl12","KLHL12",9439,12.5573722511208,NA
"15579","Gstm1","GSTM1",7303,9.71569970864874,NA
"15580","Jund","JUND",7998,10.6403075817846,NA
"15581","Bco1","BCO1",6342,8.4372131387444,NA
"15582","Pcnt","PCNT",7930,10.5498423510317,NA
"15583","Ppil1","PPIL1",8259,10.9875344233507,NA
"15584","Hax1","HAX1",8439,11.2270012106376,NA
"15585","Fasn","FASN",4444,5.9121689039073,NA
"15586","Parp16","PARP16",11777,15.6677797437705,NA
"15587","Gpr158","GPR158",5814,7.73477722936927,NA
"15588","BC004004","C6orf89",9811,13.0522702781806,NA
"15589","Rabif","RABIF",7902,10.5125919618982,NA
"15590","Olfr212","",8613,11.4584857716817,NA
"15591","Zap70","ZAP70",7458,9.92190721992364,NA
"15592","Pde4b","PDE4B",21636,28.7839078318943,NA
"15593","Cilp","CILP",7774,10.3423044687163,NA
"15594","Akr1b8","AKR1B10",6957,9.25539132864156,NA
"15595","Zfp420","ZNF721",8762,11.6567110567137,NA
"15596","Nup188","NUP188",7471,9.93920204344992,NA
"15597","Tex101","TEX101",7794,10.368911889526,NA
"15598","Gstm4","GSTM4",7200,9.57867149147897,NA
"15599","Lsm1","LSM1",8786,11.6886399616853,NA
"15600","Bmper","BMPER",7290,9.69840488512246,NA
"15601","Olfr214","",8031,10.6842098261205,NA
"15602","Star","STAR",8135,10.8225684143308,NA
"15603","Olfr215","",7601,10.1121502787127,NA
"15604","Mgat4e","",8231,10.9502840342171,NA
"15605","Zfp422","ZNF22",6343,8.43854350978488,NA
"15606","Wdr73","WDR73",6668,8.87091409794192,NA
"15607","Rnpepl1","RNPEPL1",4570,6.07979565500818,NA
"15608","Akr1b10","AKR1B10",9163,12.1901898439475,NA
"15609","Ash2l","ASH2L",10034,13.3489430202083,NA
"15610","Ttll7","TTLL7",7103,9.4496255005521,NA
"15611","Pik3r4","PIK3R4",8044,10.7015046496468,NA
"15612","Adam23","ADAM23",6246,8.30949751885801,NA
"15613","Akr1b7","AKR1B10",7043,9.36980323812311,NA
"15614","Zfp27","",10919,14.526321391036,NA
"15615","Zfp383","ZNF383",9874,13.136083653731,NA
"15616","2610028H24Rik","C21orf58",8447,11.2376441789615,NA
"15617","Lypd10","",7199,9.57734112043849,NA
"15618","Rassf4","RASSF4",6191,8.23632711163143,NA
"15619","Cap1","CAP1",9763,12.9884124682374,NA
"15620","Nmb","NMB",7580,10.0842124868626,NA
"15621","Tapt1","TAPT1",6643,8.83765482192983,NA
"15622","Ybey","YBEY",7301,9.71303896656778,NA
"15623","Lypd11","",6611,8.79508294863437,NA
"15624","Mcm3ap","MCM3AP",7299,9.71037822448681,NA
"15625","Myo3a","MYO3A",10400,13.8358588210252,NA
"15626","Tnik","TNIK",6565,8.73388588077215,NA
"15627","Ccdc106","CCDC106",8975,11.9400800883366,NA
"15628","Gpatch8","GPATCH8",9363,12.4562640520441,NA
"15629","Clpx","CLPX",7930,10.5498423510317,NA
"15630","Zfp74","ZNF569",12251,16.2983756169596,NA
"15631","Bpgm","BPGM",6978,9.28332912049171,NA
"15632","Zfp784","ZNF784",6884,9.15827424268628,NA
"15633","Cct6b","CCT6B",9442,12.5613633642423,NA
"15634","Sppl3","SPPL3",7359,9.7902004869158,NA
"15635","Gys1","GYS1",7059,9.39108917477084,NA
"15636","Depp1","DEPP1",4839,6.43766546489816,NA
"15637","Lss","LSS",6770,9.0066119440712,NA
"15638","Gad2","GAD2",7324,9.74363750049889,NA
"15639","Tmem72","TMEM72",6204,8.25362193515772,NA
"15640","Npsr1","NPSR1",10931,14.5422858435218,NA
"15641","Cxcl12","CXCL12",6387,8.49707983556614,NA
"15642","Arhgef10l","ARHGEF10L",15745,20.9466920324078,NA
"15643","Acads","ACADS",8595,11.434539092953,NA
"15644","Zfp830","ZNF830",9438,12.5560418800804,NA
"15645","Zfp580","ZNF580",6414,8.53299985365919,NA
"15646","Myo7a","MYO7A",7631,10.1520614099272,NA
"15647","Pdcd7","PDCD7",6296,8.37601607088217,NA
"15648","Kcnu1","KCNU1",11473,15.2633469474636,NA
"15649","Apbb1ip","APBB1IP",7081,9.42035733766147,NA
"15650","Fzd2","FZD2",7819,10.4021711655381,NA
"15651","Unc119b","UNC119B",7693,10.2345444144372,NA
"15652","Ctc1","CTC1",8602,11.4438516902364,NA
"15653","Ubap1l","UBAP1L",8285,11.0221240704032,NA
"15654","Mlec","MLEC",7442,9.90062128327591,NA
"15655","Zfp637","ZNF32",8605,11.4478428033579,NA
"15656","Nbeal2","NBEAL2",6739,8.96537044181622,NA
"15657","Atg13","ATG13",8966,11.9281067489723,NA
"15658","Pi16","PI16",8263,10.9928559075126,NA
"15659","Spatc1l","SPATC1L",7169,9.53742998922399,NA
"15660","Ldb2","LDB2",6425,8.5476339351045,NA
"15661","Zfp239","ZNF239",9670,12.8646879614725,NA
"15662","Ftcd","FTCD",5999,7.98089587185866,NA
"15663","Zfp358","ZNF358",9371,12.466907020368,NA
"15664","Mcoln1","MCOLN1",8209,10.9210158713265,NA
"15665","Hnrnpf","HNRNPF",10750,14.3014886851943,NA
"15666","Col6a2","COL6A2",5919,7.87446618862001,NA
"15667","Mtch1","MTCH1",9342,12.428326260194,NA
"15668","Fastk","FASTK",4801,6.3871113653598,NA
"15669","Dytn","DYTN",7758,10.3210185320686,NA
"15670","Cald1","CALD1",10123,13.4673460428113,NA
"15671","Pnpla6","PNPLA6",6750,8.98000452326154,NA
"15672","Mdh1b","MDH1B",6470,8.60750063192624,NA
"15673","Capn10","CAPN10",5420,7.21061103941889,NA
"15674","Harbi1","HARBI1",9516,12.659810821238,NA
"15675","Samhd1","SAMHD1",8869,11.7990607580454,NA
"15676","Col6a1","COL6A1",4328,5.75784586321125,NA
"15677","Gpr35","GPR35",11223,14.9307541873429,NA
"15678","Castor2","CASTOR2",7300,9.71170859552729,NA
"15679","Tmem131","TMEM131",9144,12.1649127941783,NA
"15680","Cabp1","CABP1",9147,12.1689039072997,NA
"15681","Ccdc57","CCDC57",8922,11.869570423191,NA
"15682","Pcbp3","PCBP3",10545,14.0287626218952,NA
"15683","Mfsd2a","MFSD2A",8709,11.5862013915681,NA
"15684","Fgd2","FGD2",10114,13.455372703447,NA
"15685","Meioc","MEIOC",9580,12.744954567829,NA
"15686","Tmub1","TMUB1",4726,6.28733353732356,NA
"15687","Slc16a3","SLC16A3",7959,10.5884231112057,NA
"15688","Mycl","MYCL",7557,10.0536139529315,NA
"15689","Pop5","POP5",9616,12.7928479252864,NA
"15690","Rcc2","RCC2",7273,9.67578857743425,NA
"15691","Aqp12","AQP12A",6615,8.80040443279631,NA
"15692","Aqp12","AQP12B",6615,8.80040443279631,NA
"15693","Slc19a1","SLC19A1",8628,11.478441337289,NA
"15694","Rasl12","RASL12",8392,11.1644737717349,NA
"15695","Aurkb","AURKB",6291,8.36936421567975,NA
"15696","Kdm5b","KDM5B",6622,8.80971703007969,NA
"15697","Agap3","AGAP3",8265,10.9955166495936,NA
"15698","Slc51b","SLC51B",9280,12.345843255684,NA
"15699","Ccdc12","CCDC12",6134,8.16049596232389,NA
"15700","Fxyd4","FXYD4",6818,9.0704697540144,NA
"15701","Pdss1","PDSS1",7975,10.6097090478534,NA
"15702","Borcs6","BORCS6",6771,9.00794231511168,NA
"15703","Ccdc43","CCDC43",8968,11.9307674910533,NA
"15704","Mtfmt","MTFMT",8747,11.6367554911065,NA
"15705","Trit1","TRIT1",7978,10.6137001609749,NA
"15706","Col18a1","COL18A1",12739,16.9475966847154,NA
"15707","Gbx1","GBX1",7243,9.63587744621975,NA
"15708","Asb10","ASB10",5328,7.08821690369444,NA
"15709","Pim1","PIM1",8996,11.9680178801868,NA
"15710","Col6a6","COL6A6",10432,13.8784306943206,NA
"15711","Rps23rg1","",11540,15.352481807176,NA
"15712","Tmem107","TMEM107",7470,9.93787167240943,NA
"15713","Camsap3","CAMSAP3",8943,11.8975082150412,NA
"15714","Rasgef1a","RASGEF1A",9040,12.026554205968,NA
"15715","Qdpr","QDPR",7711,10.2584910931659,NA
"15716","Sh3glb2","SH3GLB2",8963,11.9241156358508,NA
"15717","Bmp8b","",8034,10.688200939242,NA
"15718","Tmem217","TMEM217",9431,12.546729282797,NA
"15719","Vamp2","",7194,9.57068926523607,NA
"15720","Vamp2","VAMP2",7194,9.57068926523607,NA
"15721","Oxct2b","OXCT2",5032,6.69442707571142,NA
"15722","Tbc1d22b","TBC1D22B",8589,11.4265568667101,NA
"15723","Padi6","PADI6",7041,9.36714249604215,NA
"15724","Fastkd2","FASTKD2",6536,8.69530512059814,NA
"15725","Csgalnact2","CSGALNACT2",9843,13.094842151476,NA
"15726","P4ha2","P4HA2",7554,10.04962283981,NA
"15727","Ppie","PPIE",8812,11.7232296087379,NA
"15728","Clrn2","CLRN2",6988,9.29663283089654,NA
"15729","Agbl3","AGBL3",9142,12.1622520520973,NA
"15730","Dpy19l1","DPY19L1",10343,13.7600276717176,NA
"15731","Iqca1l","IQCA1L",7710,10.2571607221254,NA
"15732","Rnf8","RNF8",9130,12.1462875996115,NA
"15733","4933402D24Rik","",7610,10.1241236180771,NA
"15734","Syt2","SYT2",9412,12.5214522330278,NA
"15735","Padi4","PADI4",6560,8.72723402556973,NA
"15736","Klf7","KLF7",8493,11.2988412468237,NA
"15737","Slc4a4","SLC4A4",13203,17.5648888474996,NA
"15738","Cmtr1","CMTR1",12376,16.46467199702,NA
"15739","Hpcal4","HPCAL4",5458,7.26116513895726,NA
"15740","Dpy19l2","DPY19L2",7379,9.81680790772547,NA
"15741","Nt5c1a","NT5C1A",7652,10.1799992017774,NA
"15742","Vwa3b","VWA3B",13404,17.8322934266367,NA
"15743","Xab2","XAB2",6929,9.21814093950803,NA
"15744","Padi3","PADI3",7008,9.3232402517062,NA
"15745","Rbl1","RBL1",9259,12.3179054638339,NA
"15746","Cypt4","",7568,10.0682480343768,NA
"15747","Pth1r","PTH1R",7252,9.6478507855841,NA
"15748","Heyl","HEYL",6532,8.6899836364362,NA
"15749","Tmem140","TMEM140",7348,9.77556640547049,NA
"15750","Pet100","PET100",6943,9.23676613407479,NA
"15751","Cnga3","CNGA3",8350,11.1085981880346,NA
"15752","Ret","RET",4521,6.01460747402451,NA
"15753","Csf2","CSF2",6562,8.7298947676507,NA
"15754","Padi1","PADI1",6781,9.02124602551652,NA
"15755","Pcp2","PCP2",7068,9.40306251413519,NA
"15756","Spg21","SPG21",8154,10.8478454640999,NA
"15757","Cd177","CD177",6322,8.41060571793473,NA
"15758","Csnk1d","CSNK1D",7670,10.2039458805061,NA
"15759","Ppp1r12b","PPP1R12B",13273,17.6580148203334,NA
"15760","Padi2","PADI2",7154,9.51747442361675,NA
"15761","Pofut2","POFUT2",6049,8.04741442388282,NA
"15762","Ccdc167","CCDC167",6648,8.84430667713225,NA
"15763","Stxbp2","STXBP2",5808,7.72679500312637,NA
"15764","Ceacam10","",6678,8.88421780834675,NA
"15765","Ceacam10","PSG7",6678,8.88421780834675,NA
"15766","Ceacam10","PSG9",6678,8.88421780834675,NA
"15767","Ceacam10","PSG4",6678,8.88421780834675,NA
"15768","Ceacam10","CEACAM5",6678,8.88421780834675,NA
"15769","Ceacam10","CEACAM8",6678,8.88421780834675,NA
"15770","Ceacam10","PSG3",6678,8.88421780834675,NA
"15771","Ceacam10","CEACAM3",6678,8.88421780834675,NA
"15772","Ceacam10","PSG2",6678,8.88421780834675,NA
"15773","Ceacam10","CEACAM6",6678,8.88421780834675,NA
"15774","Ceacam10","CEACAM7",6678,8.88421780834675,NA
"15775","Ceacam10","PSG8",6678,8.88421780834675,NA
"15776","Ceacam10","PSG1",6678,8.88421780834675,NA
"15777","Ceacam10","PSG11",6678,8.88421780834675,NA
"15778","Ceacam10","PSG5",6678,8.88421780834675,NA
"15779","Ceacam10","PSG6",6678,8.88421780834675,NA
"15780","Ceacam10","CEACAM1",6678,8.88421780834675,NA
"15781","Atf2","ATF2",14647,19.4859446299573,NA
"15782","Sdhb","SDHB",8769,11.6660236539971,NA
"15783","Adarb1","ADARB1",7850,10.443412667793,NA
"15784","Ftl1","FTL",8955,11.913472667527,NA
"15785","Mdga1","MDGA1",6019,8.00750329266832,NA
"15786","Tbx20","TBX20",6654,8.85228890337515,NA
"15787","Sgip1","SGIP1",6424,8.54630356406402,NA
"15788","Sec11a","SEC11A",10086,13.4181223143135,NA
"15789","Il3","IL3",6564,8.73255550973166,NA
"15790","Cyren","CYREN",7137,9.49485811592853,NA
"15791","Adam11","ADAM11",6244,8.30683677677704,NA
"15792","Ube2t","UBE2T",9457,12.5813189298495,NA
"15793","Plekho2","PLEKHO2",9010,11.9866430747535,NA
"15794","Plekho2","",9010,11.9866430747535,NA
"15795","Zfp568","",8837,11.75648888475,NA
"15796","Bms1","BMS1",8340,11.0952944776298,NA
