"","mgi_symbol","hsapiens_homolog_associated_gene_name","Associated_Myh11_TFs","Frequency","% of Myh11 TFs that bind Mouse gene’s PPR","HumanCarotid_scRNA-seq_cluster"
"19266","Tle5","TLE5",NA,7048,9.33114441561193,NA
"19267","Mapk8ip1","MAPK8IP1",NA,5519,7.30683683736694,NA
"19268","Kpna2","KPNA2",NA,9683,12.8197320341047,NA
"19269","Tmed2","TMED2",NA,8526,11.2879309431764,NA
"19270","Haus5","HAUS5",NA,7853,10.3969178626278,NA
"19271","Ddx55","DDX55",NA,8231,10.8973680029656,NA
"19272","Tle2","TLE2",NA,4768,6.31255626754223,NA
"19273","Chd6","CHD6",NA,7664,10.1466927924588,NA
"19274","1810010H24Rik","C17orf58",NA,9363,12.3960705396388,NA
"19275","Pes1","PES1",NA,6888,9.11931366837897,NA
"19276","Eif2b1","EIF2B1",NA,7167,9.48869353386644,NA
"19277","Vmn2r54","",NA,6562,8.68770852089181,NA
"19278","Dmbt1","DMBT1",NA,7345,9.72435524016311,NA
"19279","Trim37","TRIM37",NA,8207,10.8655933908807,NA
"19280","Zcchc7","ZCCHC7",NA,11776,15.5907429963459,NA
"19281","Gtf2h3","GTF2H3",NA,7154,9.47148228565376,NA
"19282","Atp8b4","ATP8B4",NA,12085,15.9998411269396,NA
"19283","Tctn2","TCTN2",NA,7461,9.87793253190701,NA
"19284","Relch","RELCH",NA,7821,10.3545517131812,NA
"19285","Grhpr","GRHPR",NA,6361,8.4215961446804,NA
"19286","Gal3st1","GAL3ST1",NA,7905,10.4657628554785,NA
"19287","Sfswap","SFSWAP",NA,7463,9.88058041624742,NA
"19288","Tle6","TLE6",NA,7337,9.71376370280146,NA
"19289","Ppm1e","PPM1E",NA,9500,12.577450616957,NA
"19290","Zbtb5","ZBTB5",NA,6833,9.04649684901763,NA
"19291","Sec14l4","SEC14L4",NA,6858,9.07959540327279,NA
"19292","4933402N03Rik","C10orf120",NA,5971,7.90525869830006,NA
"19293","Mmp17","MMP17",NA,7049,9.33246835778213,NA
"19294","Pax8","PAX8",NA,5903,7.81523063072605,NA
"19295","Polr1e","POLR1E",NA,7226,9.56680612190859,NA
"19296","Ccp110","CCP110",NA,7843,10.3836784409257,NA
"19297","Zfp11","ZNF345",NA,6718,8.89424349944395,NA
"19298","Septin14","SEPTIN14",NA,6481,8.58046920510512,NA
"19299","Bptf","BPTF",NA,10381,13.7438436689085,NA
"19300","Sirt6","SIRT6",NA,7521,9.95736906211937,NA
"19301","Mrps17","",NA,7936,10.5068050627549,NA
"19302","Mrps17","MRPS17",NA,7936,10.5068050627549,NA
"19303","Vmn2r55","",NA,6199,8.20711751310703,NA
"19304","Nipsnap2","NIPSNAP2",NA,8615,11.4057617963247,NA
"19305","Rab6a","RAB6A",NA,9253,12.2504369009162,NA
"19306","Fnbp1","FNBP1",NA,15665,20.7395540962771,NA
"19307","Ankrd24","ANKRD24",NA,8011,10.6061007255203,NA
"19308","Fbxo10","FBXO10",NA,7046,9.32849653127152,NA
"19309","Rad51c","RAD51C",NA,9518,12.6012815760208,NA
"19310","Psph","PSPH",NA,8791,11.638775618281,NA
"19311","Vmn2r56","",NA,7770,10.2870306625007,NA
"19312","Sec14l3","SEC14L3",NA,6340,8.39379335910608,NA
"19313","Tomm5","",NA,8971,11.8770852089181,NA
"19314","Sumf2","SUMF2",NA,5367,7.10559762749563,NA
"19315","Cdcp3","",NA,5660,7.49351268336599,NA
"19316","Frmpd1","FRMPD1",NA,10658,14.1105756500556,NA
"19317","Gm10778","",NA,10355,13.7094211724832,NA
"19318","Mtfp1","MTFP1",NA,7123,9.43044007837738,NA
"19319","Zfp433","",NA,7644,10.1202139490547,NA
"19320","Tex14","TEX14",NA,13232,17.5184027961659,NA
"19321","Il1r2","IL1R2",NA,8488,11.2376211407086,NA
"19322","Gm3055","",NA,8579,11.3580998781973,NA
"19323","Phkg1","PHKG1",NA,13525,17.9063178520362,NA
"19324","Zscan18","ZSCAN18",NA,12676,16.7822909495313,NA
"19325","Zfp781","",NA,9160,12.127310279087,NA
"19326","Trmt10b","TRMT10B",NA,8200,10.8563257956892,NA
"19327","Tnfrsf11a","TNFRSF11A",NA,6467,8.56193401472224,NA
"19328","Zfp873","",NA,7556,10.0037070380766,NA
"19329","Chchd2","CHCHD2",NA,9511,12.5920139808293,NA
"19330","Cuzd1","CUZD1",NA,7488,9.91367897050257,NA
"19331","Cuzd1","",NA,7488,9.91367897050257,NA
"19332","AU041133","",NA,6915,9.15506010697453,NA
"19333","Zbed5","ZBED9",NA,9534,12.6224646507441,NA
"19334","Zfp329","ZNF329",NA,9128,12.0849441296404,NA
"19335","Zfp938","",NA,6233,8.25213154689403,NA
"19336","Nupr1l","NUPR2",NA,7519,9.95472117777896,NA
"19337","Atp4a","ATP4A",NA,5965,7.89731504527882,NA
"19338","Xkr4","XKR4",NA,7314,9.68331303288672,NA
"19339","Nol11","NOL11",NA,9416,12.4662394746597,NA
"19340","Vkorc1l1","VKORC1L1",NA,8533,11.2971985383678,NA
"19341","Exosc3","EXOSC3",NA,7472,9.89249589577927,NA
"19342","Gm1553","",NA,7648,10.1255097177355,NA
"19343","Gusb","GUSB",NA,8357,11.0641847164116,NA
"19344","Rp1","RP1",NA,12270,16.2447704284277,NA
"19345","Hcfc2","HCFC2",NA,8960,11.8625218450458,NA
"19346","Dcaf10","DCAF10",NA,9357,12.3881268866176,NA
"19347","Il1r1","IL1R1",NA,9869,13.0659852777631,NA
"19348","Nfyb","NFYB",NA,6925,9.16829952867659,NA
"19349","Asl","ASL",NA,8199,10.855001853519,NA
"19350","Asl","",NA,8199,10.855001853519,NA
"19351","Slc25a51","SLC25A52",NA,9593,12.7005772387862,NA
"19352","Slc25a51","SLC25A51",NA,9593,12.7005772387862,NA
"19353","Fam24b","",NA,7755,10.2671715299476,NA
"19354","Zfp110","ZNF274",NA,7791,10.314833448075,NA
"19355","Shb","SHB",NA,10839,14.3502091828629,NA
"19356","Shb","",NA,10839,14.3502091828629,NA
"19357","Sox17","SOX17",NA,8489,11.2389450828788,NA
"19358","Dlg4","DLG4",NA,7372,9.76010167875867,NA
"19359","Fam24a","",NA,7884,10.4379600699041,NA
"19360","Txnrd1","TXNRD1",NA,12428,16.4539532913202,NA
"19361","Zfp128","ZNF8",NA,7540,9.98252396335328,NA
"19362","Zscan22","ZSCAN22",NA,8514,11.2720436371339,NA
"19363","Aldh1b1","ALDH1B1",NA,7936,10.5068050627549,"NASMC2 "
"19364","Zcchc2","ZCCHC2",NA,6821,9.03060954297516,NA
"19365","2310057M21Rik","C10orf88",NA,6174,8.17401895885188,NA
"19366","Igfbpl1","IGFBPL1",NA,7195,9.52576391463221,NA
"19367","Stra6l","",NA,6779,8.97500397182651,NA
"19368","Tmem147","TMEM147",NA,4866,6.44230260022242,NA
"19369","Sec31a","SEC31A",NA,8126,10.758354075094,NA
"19370","Il1rl2","IL1RL2",NA,6211,8.2230048191495,NA
"19371","Rps5","RPS5",NA,8095,10.7173118678176,NA
"19372","Ccdc180","CCDC180",NA,6583,8.71551130646613,NA
"19373","Phlpp1","PHLPP1",NA,6146,8.13694857808611,NA
"19374","Tdrd7","TDRD7",NA,7934,10.5041571784144,NA
"19375","Pstk","PSTK",NA,5200,6.88449928507123,NA
"19376","Eid3","EID3",NA,7432,9.83953820897103,NA
"19377","Chst11","CHST11",NA,5213,6.90171053328391,NA
"19378","Rnf225","RNF225",NA,8247,10.9185510776889,NA
"19379","Bcl2","BCL2",NA,8501,11.2548323889213,NA
"19380","Tmod1","TMOD1",NA,7074,9.36556691203728,NA
"19381","Slc41a2","SLC41A2",NA,11163,14.7791664460096,NA
"19382","Gapdhs","GAPDHS",NA,6008,7.95424455859768,NA
"19383","Mrpl15","MRPL15",NA,9726,12.8766615474236,NA
"19384","Lin54","LIN54",NA,8789,11.6361277339406,NA
"19385","Zfp324","ZNF324B",NA,7046,9.32849653127152,NA
"19386","Zfp324","ZNF324",NA,7046,9.32849653127152,NA
"19387","Nopchap1","NOPCHAP1",NA,7641,10.1162421225441,NA
"19388","Cops4","COPS4",NA,8075,10.6908330244135,NA
"19389","Slc27a2","SLC27A2",NA,8249,10.9211989620293,NA
"19390","Tstd2","TSTD2",NA,7917,10.4816501615209,NA
"19391","Aldh1l2","ALDH1L2",NA,8448,11.1846634539003,NA
"19392","Ikzf5","IKZF5",NA,7207,9.54165122067468,NA
"19393","Cry2","CRY2",NA,7957,10.5346078483292,NA
"19394","Ncbp1","NCBP1",NA,7313,9.68198909071652,NA
"19395","Kdsr","KDSR",NA,7360,9.7442143727162,NA
"19396","Plac8","PLAC8",NA,10607,14.0430545993751,NA
"19397","Sbsn","SBSN",NA,5431,7.19032992638881,NA
"19398","Il1rl1","IL1RL1",NA,9639,12.7614785786157,NA
"19399","Coq2","COQ2",NA,10298,13.6339564687814,NA
"19400","Washc4","WASHC4",NA,9323,12.3431128528306,NA
"19401","Acadsb","ACADSB",NA,7184,9.51120055075994,NA
"19402","Xpa","XPA",NA,8643,11.4428321770905,NA
"19403","Slc35c1","SLC35C1",NA,7653,10.1321294285866,NA
"19404","Hpse","HPSE",NA,7005,9.27421490229307,NA
"19405","Hdc","HDC",NA,7798,10.3241010432664,NA
"19406","Helq","HELQ",NA,8881,11.7579304135995,NA
"19407","Hmx3","HMX3",NA,5789,7.66430122332257,NA
"19408","Trmo","TRMO",NA,9069,12.0068315415983,NA
"19409","Hmx2","HMX2",NA,6296,8.33553990361701,NA
"19410","Pou2f2","POU2F2",NA,6344,8.3990891277869,NA
"19411","Vps4b","VPS4B",NA,6410,8.48646931102049,NA
"19412","Chst1","CHST1",NA,4602,6.09278186728804,NA
"19413","Hemgn","HEMGN",NA,9239,12.2319017105333,NA
"19414","Syt13","SYT13",NA,6717,8.89291955727374,NA
"19415","Anp32b","ANP32B",NA,8404,11.1264099984113,NA
"19416","Appl2","APPL2",NA,6705,8.87703225123127,NA
"19417","Gpr107","GPR107",NA,8366,11.0761001959434,NA
"19418","Mrps18c","MRPS18C",NA,8908,11.7936768521951,NA
"19419","Nans","NANS",NA,8206,10.8642694487105,NA
"19420","Serpinb5","SERPINB5",NA,10178,13.4750834083567,NA
"19421","Abraxas1","ABRAXAS1",NA,8611,11.4004660276439,NA
"19422","Trim14","TRIM14",NA,7320,9.69125668590796,NA
"19423","Il18r1","IL18R1",NA,6417,8.49573690621194,NA
"19424","Coro2a","CORO2A",NA,10425,13.8020971243976,NA
"19425","Gpat3","GPAT3",NA,8850,11.7168882063231,NA
"19426","Prdm11","PRDM11",NA,7147,9.46221469046232,NA
"19427","Eya4","EYA4",NA,11322,14.9896732510724,NA
"19428","Ncs1","NCS1",NA,6079,8.04824445268231,NA
"19429","Rcc1l","RCC1L",NA,8420,11.1475930731346,NA
"19430","Tbc1d2","TBC1D2",NA,8298,10.9860721283694,NA
"19431","Serpinb12","SERPINB12",NA,9657,12.7853095376794,NA
"19432","Gabbr2","GABBR2",NA,5099,6.75078112588042,NA
"19433","Gtf2ird2","GTF2IRD2",NA,9034,11.9604935656411,NA
"19434","Gtf2ird2","",NA,9034,11.9604935656411,NA
"19435","Gtf2ird2","GTF2IRD2B",NA,9034,11.9604935656411,NA
"19436","Ptprt","PTPRT",NA,6498,8.60297622199862,NA
"19437","Ptprc","PTPRC",NA,7677,10.1639040406715,NA
"19438","Ncf1","NCF1",NA,8609,11.3978181433035,NA
"19439","Anks6","ANKS6",NA,7913,10.4763543928401,NA
"19440","2310057J18Rik","C6orf58",NA,8387,11.1039029815178,NA
"19441","Sec14l2","SEC14L2",NA,6991,9.25567971191018,NA
"19442","Sec14l2","",NA,6991,9.25567971191018,NA
"19443","Galnt12","GALNT12",NA,6011,7.9582163851083,NA
"19444","Rnf215","RNF215",NA,6703,8.87438436689085,NA
"19445","Gtf2i","GTF2I",NA,9848,13.0381824921887,NA
"19446","Col15a1","COL15A1",NA,11124,14.7275327013716,"NASMC3 SMC5 "
"19447","Pitpnc1","PITPNC1",NA,14156,18.7417253614362,NA
"19448","Sec63","SEC63",NA,8569,11.3448604564953,NA
"19449","Trp53i11","TP53I11",NA,4973,6.58396441243447,NA
"19450","Ccdc157","CCDC157",NA,8522,11.2826351744956,NA
"19451","Srsf6","SRSF6",NA,8533,11.2971985383678,NA
"19452","Scml4","SCML4",NA,10961,14.511730127628,NA
"19453","Tgfbr1","TGFBR1",NA,12517,16.5717841444686,NA
"19454","Asgr1","ASGR1",NA,8371,11.0827199067945,NA
"19455","Alg2","ALG2",NA,6588,8.72213101731716,NA
"19456","Sec61b","",NA,6450,8.53942699782873,NA
"19457","Dedd2","DEDD2",NA,6230,8.24815972038341,NA
"19458","Serpinb13","SERPINB13",NA,7348,9.72832706667373,NA
"19459","Nr4a3","NR4A3",NA,5550,7.34787904464333,NA
"19460","Grip1","GRIP1",NA,15759,20.8640046602764,NA
"19461","Zfp526","ZNF526",NA,6184,8.18725838055394,NA
"19462","Sf3a1","SF3A1",NA,8520,11.2799872901552,NA
"19463","Tspan18","TSPAN18",NA,8107,10.7331991738601,NA
"19464","Bub3","BUB3",NA,6192,8.19784991791559,NA
"19465","Il18rap","IL18RAP",NA,7107,9.40925700365408,NA
"19466","Stx17","STX17",NA,8187,10.8391145474766,NA
"19467","Erp44","ERP44",NA,7534,9.97458031033204,NA
"19468","L3mbtl1","",NA,9240,12.2332256527035,NA
"19469","L3mbtl1","L3MBTL1",NA,9240,12.2332256527035,NA
"19470","Invs","INVS",NA,7555,10.0023830959064,NA
"19471","Gpr26","GPR26",NA,5764,7.63120266906741,NA
"19472","Serpinb3a","SERPINB3",NA,8646,11.4468040036011,NA
"19473","Serpinb3a","SERPINB4",NA,8646,11.4468040036011,NA
"19474","Psmd12","PSMD12",NA,8829,11.6890854207488,NA
"19475","Ush1c","USH1C",NA,6753,8.94058147540115,NA
"19476","Alyref2","ALYREF",NA,7866,10.4141291108404,NA
"19477","Slc9a4","SLC9A4",NA,8190,10.8430863739872,NA
"19478","Ass1","ASS1",NA,6700,8.87041254038024,NA
"19479","Serpinb3d","SERPINB3",NA,7405,9.80379177037547,NA
"19480","Serpinb3d","SERPINB4",NA,7405,9.80379177037547,NA
"19481","Tex10","TEX10",NA,9535,12.6237885929143,NA
"19482","Atp6v1g3","ATP6V1G3",NA,7267,9.62108775088704,NA
"19483","Lypla1","LYPLA1",NA,7860,10.4061854578192,NA
"19484","Asgr2","ASGR2",NA,5539,7.33331568077106,NA
"19485","Ttn","TTN",NA,6949,9.20007414076153,NA
"19486","Msantd3","MSANTD3",NA,7573,10.0262140549701,NA
"19487","Tmeff1","TMEFF1",NA,6600,8.73801832335963,NA
"19488","Tbc1d10a","TBC1D10A",NA,5711,7.5610337340465,NA
"19489","Cavin4","CAVIN4",NA,7868,10.4167769951809,NA
"19490","Plppr1","PLPPR1",NA,6581,8.71286342212572,NA
"19491","Castor1","CASTOR1",NA,5648,7.47762537732352,NA
"19492","Mgl2","CLEC10A",NA,6965,9.22125721548483,NA
"19493","Acnat2","",NA,11248,14.8917015304771,NA
"19494","Acnat1","",NA,6538,8.65593390880686,NA
"19495","Baat","BAAT",NA,8394,11.1131705767092,NA
"19496","Osm","OSM",NA,7466,9.88455224275804,NA
"19497","Mrpl50","MRPL50",NA,7724,10.2261293226712,NA
"19498","Zfp189","ZNF189",NA,7750,10.2605518190965,NA
"19499","Lif","LIF",NA,8300,10.9887200127098,NA
"19500","Aldob","ALDOB",NA,7100,9.39998940846264,NA
"19501","Serpinb3b","SERPINB3",NA,10617,14.0562940210772,NA
"19502","Serpinb3b","SERPINB4",NA,10617,14.0562940210772,NA
"19503","Hormad2","HORMAD2",NA,9529,12.615844939893,NA
"19504","Pgap4","PGAP4",NA,8613,11.4031139119843,NA
"19505","Slc9a2","SLC9A2",NA,5715,7.56632950272732,NA
"19506","Rnf20","RNF20",NA,7036,9.31525710956945,NA
"19507","Septin4","",NA,9240,12.2332256527035,NA
"19508","Cpxm2","CPXM2",NA,5860,7.75830111740719,NA
"19509","Itln1","ITLN1",NA,7785,10.3068897950538,NA
"19510","Vps35l","VPS35L",NA,11156,14.7698988508182,NA
"19511","Serpinb3c","SERPINB3",NA,8100,10.7239315786686,NA
"19512","Serpinb3c","SERPINB4",NA,8100,10.7239315786686,NA
"19513","Mfsd9","MFSD9",NA,6727,8.9061589789758,NA
"19514","Nek7","NEK7",NA,6477,8.5751734364243,NA
"19515","Grin3a","GRIN3A",NA,7227,9.5681300640788,NA
"19516","Ppp3r2","PPP3R2",NA,7121,9.42779219403696,NA
"19517","Cylc2","CYLC2",NA,8608,11.3964942011333,NA
"19518","Serpinb11","SERPINB11",NA,6376,8.44145527723349,NA
"19519","Smc2","SMC2",NA,8984,11.8942964571308,NA
"19520","Tmem182","TMEM182",NA,6559,8.68373669438119,NA
"19521","Tcea1","TCEA1",NA,8186,10.8377906053064,NA
"19522","Clec10a","CLEC10A",NA,10725,14.1992797754594,NA
"19523","Cd244a","CD244",NA,7750,10.2605518190965,NA
"19524","Serpinb7","SERPINB7",NA,12893,17.069586400466,NA
"19525","Toporsl","",NA,8169,10.8152835884129,NA
"19526","Helz","HELZ",NA,8557,11.3289731504528,NA
"19527","Gsk3a","GSK3A",NA,5373,7.11354128051687,NA
"19528","Gsk3a","",NA,5373,7.11354128051687,NA
"19529","Olfr273","OR13C3",NA,7481,9.90441137531113,NA
"19530","Fn1","FN1",NA,8341,11.0430016416883,"NASMC4 "
"19531","Olfr272","OR13C8",NA,7844,10.3850023830959,NA
"19532","Nipsnap3a","",NA,8297,10.9847481861992,NA
"19533","Nipsnap3b","NIPSNAP3A",NA,8243,10.9132553090081,NA
"19534","Chst15","CHST15",NA,7155,9.47280622782397,NA
"19535","Abca1","ABCA1",NA,8346,11.0496213525393,NA
"19536","Erf","ERF",NA,7545,9.98914367420431,NA
"19537","Plekhb1","PLEKHB1",NA,9101,12.0491976910449,NA
"19538","Cacng1","CACNG1",NA,5577,7.38362548323889,NA
"19539","Slc16a11","SLC16A11",NA,5947,7.87348408621511,NA
"19540","Slc44a1","SLC44A1",NA,12216,16.1732775512366,NA
"19541","Cacng4","CACNG4",NA,4474,5.92331726950167,NA
"19542","Slc16a13","SLC16A13",NA,5643,7.47100566647249,NA
"19543","Gtf2ird1","GTF2IRD1",NA,8975,11.8823809775989,NA
"19544","Cacng5","CACNG5",NA,7501,9.93089021871525,NA
"19545","Bcl6b","BCL6B",NA,5896,7.80596303553461,NA
"19546","Fsd1l","FSD1L",NA,8252,10.92517078854,NA
"19547","Mtmr3","MTMR3",NA,14428,19.1018376317322,NA
"19548","Gabpb1","GABPB1",NA,11795,15.6158978975798,NA
"19549","Fktn","FKTN",NA,10109,13.3837313986125,NA
"19550","Oat","OAT",NA,8885,11.7632261822804,NA
"19551","Tal2","TAL2",NA,7436,9.84483397765186,NA
"19552","Tmem38b","TMEM38B",NA,11568,15.3153630249431,NA
"19553","Nkx1-2","NKX1-2",NA,6121,8.10385002383096,NA
"19554","Otog","OTOG",NA,8226,10.8907482921146,NA
"19555","Prkca","PRKCA",NA,9983,13.2169146851666,NA
"19556","Zfp462","ZNF462",NA,11767,15.5788275168141,NA
"19557","Helb","HELB",NA,7604,10.0672562622465,NA
"19558","Ddi2","RSC1A1",NA,8881,11.7579304135995,NA
"19559","Apoh","APOH",NA,13374,17.7064025843351,NA
"19560","Agmat","AGMAT",NA,8713,11.5355081290049,NA
"19561","Irak3","IRAK3",NA,8879,11.7552825292591,NA
"19562","Dnajc16","DNAJC16",NA,6806,9.01075041042207,NA
"19563","Sgk2","SGK2",NA,7724,10.2261293226712,NA
"19564","Lhpp","LHPP",NA,6754,8.94190541757136,NA
"19565","Ascc2","ASCC2",NA,9338,12.3629719853837,NA
"19566","Myod1","MYOD1",NA,6999,9.26627124927183,NA
"19567","Casp9","CASP9",NA,6981,9.24244029020812,NA
"19568","Kcnc1","KCNC1",NA,6129,8.11444156119261,NA
"19569","Knop1","KNOP1",NA,7721,10.2221574961606,NA
"19570","Tmbim4","",NA,8562,11.3355928613038,NA
"19571","Tmbim4","TMBIM4",NA,8562,11.3355928613038,NA
"19572","Ift52","IFT52",NA,8644,11.4441561192607,NA
"19573","Cela2a","CELA2A",NA,5752,7.61531536302494,NA
"19574","Cela2a","CELA2B",NA,5752,7.61531536302494,NA
"19575","Efhd2","EFHD2",NA,6861,9.0835672297834,NA
"19576","Llph","LLPH",NA,9070,12.0081554837685,NA
"19577","Fubp3","FUBP3",NA,6466,8.56061007255203,NA
"19578","Uqcr10","UQCR10",NA,9894,13.0990838320182,NA
"19579","Fhad1","FHAD1",NA,9734,12.8872530847853,NA
"19580","Sergef","SERGEF",NA,5967,7.89996292961923,NA
"19581","Mtmr4","MTMR4",NA,6516,8.62680718106233,NA
"19582","1190007I07Rik","",NA,7306,9.67272149552508,NA
"19583","Tdg","TDG",NA,8261,10.9370862680718,NA
"19584","Gprc5b","GPRC5B",NA,5124,6.78387968013557,NA
"19585","Ctrc","",NA,7673,10.1586082719907,NA
"19586","Prdm12","PRDM12",NA,5973,7.90790658264047,NA
"19587","Plekhn1","PLEKHN1",NA,4739,6.27416194460626,NA
"19588","Mybl2","MYBL2",NA,7317,9.68728485939734,NA
"19589","Gpr139","GPR139",NA,5250,6.95069639358153,NA
"19590","Fam53b","FAM53B",NA,11907,15.7641794206429,NA
"19591","Glt8d2","GLT8D2",NA,12551,16.6167981782556,NA
"19592","Ccdc141","CCDC141",NA,7720,10.2208335539904,NA
"19593","Tnfsf15","TNFSF15",NA,6343,8.39776518561669,NA
"19594","Ubxn10","UBXN10",NA,6687,8.85320129216756,NA
"19595","Fam168a","FAM168A",NA,13564,17.9579515966743,NA
"19596","Pla2g2c","PLA2G2C",NA,5364,7.10162580098501,NA
"19597","Zmat5","ZMAT5",NA,9797,12.9706614415082,NA
"19598","Pla2g2f","PLA2G2F",NA,6825,9.03590531165599,NA
"19599","Cabp7","CABP7",NA,3987,5.27855743261134,NA
"19600","Pla2g2d","PLA2G2D",NA,7115,9.41984854101573,NA
"19601","Hsf5","HSF5",NA,8581,11.3607477625377,NA
"19602","Tox2","TOX2",NA,9503,12.5814224434677,NA
"19603","0610010K14Rik","C17orf49",NA,6391,8.46131440978658,NA
"19604","0610010K14Rik","RNASEK-C17orf49",NA,6391,8.46131440978658,NA
"19605","Pla2g5","PLA2G5",NA,13426,17.7752475771858,NA
"19606","Exosc2","EXOSC2",NA,7986,10.5730021712652,NA
"19607","Pla2g2a","PLA2G2A",NA,7588,10.0460731875232,NA
"19608","Jph2","JPH2",NA,7117,9.42249642535614,NA
"19609","Gm13030","",NA,6730,8.91013080548642,NA
"19610","Pla2g2e","PLA2G2E",NA,7374,9.76274956309908,NA
"19611","Dmkn","DMKN",NA,8077,10.6934809087539,NA
"19612","Oser1","OSER1",NA,10224,13.5359847481862,NA
"19613","Otud3","OTUD3",NA,6271,8.30244134936186,NA
"19614","Usp8","USP8",NA,7249,9.59725679182333,NA
"19615","Rpp25l","RPP25L",NA,7464,9.88190435841762,NA
"19616","Dctn3","DCTN3",NA,7212,9.54827093152571,NA
"19617","Rgs20","RGS20",NA,10319,13.6617592543558,NA
"19618","Arid3c","ARID3C",NA,7432,9.83953820897103,NA
"19619","Sigmar1","SIGMAR1",NA,6814,9.02134194778372,NA
"19620","Rnasek","RNASEK",NA,6261,8.2892019276598,NA
"19621","Alox12","ALOX12",NA,6666,8.82539850659323,NA
"19622","Pou3f3","POU3F3",NA,6562,8.68770852089181,NA
"19623","Galt","GALT",NA,5404,7.15458348779325,NA
"19624","Lhx9","LHX9",NA,7772,10.2896785468411,NA
"19625","Sestd1","SESTD1",NA,11021,14.5911666578404,NA
"19626","Alox12e","",NA,6677,8.8399618704655,NA
"19627","Rnf43","",NA,13468,17.8308531483345,NA
"19628","Rnf43","RNF43",NA,13468,17.8308531483345,NA
"19629","Ccl27a","CCL27",NA,10853,14.3687443732458,NA
"19630","Cd82","CD82",NA,6487,8.58841285812636,NA
"19631","Mreg","MREG",NA,8471,11.2151141238151,NA
"19632","2310009B15Rik","C1orf53",NA,6808,9.01339829476248,NA
"19633","Serpinb8","SERPINB8",NA,6956,9.20934173595297,NA
"19634","Alox15","ALOX15",NA,5648,7.47762537732352,NA
"19635","Eef1akmt2","",NA,8906,11.7910289678547,NA
"19636","Tph1","TPH1",NA,9915,13.1268866175925,"NASMC2 "
"19637","Mrps9","MRPS9",NA,7034,9.31260922522904,NA
"19638","Supt4a","SUPT4H1",NA,7050,9.33379229995234,NA
"19639","Pelp1","PELP1",NA,9081,12.0227188476407,NA
"19640","Ly9","LY9",NA,7211,9.5469469893555,NA
"19641","Gp2","GP2",NA,6157,8.15151194195838,NA
"19642","Gdap1l1","GDAP1L1",NA,7309,9.67669332203569,NA
"19643","Cep112","CEP112",NA,17860,23.6456071598793,NA
"19644","Usp50","USP50",NA,8714,11.5368320711751,NA
"19645","Abraxas2","ABRAXAS2",NA,8385,11.1012550971774,NA
"19646","Pecr","PECR",NA,8483,11.2310014298575,NA
"19647","R3hdml","R3HDML",NA,8306,10.9966636657311,NA
"19648","Alx4","ALX4",NA,4606,6.09807763596886,NA
"19649","Gpr45","GPR45",NA,6352,8.40968066514855,NA
"19650","Relt","RELT",NA,6164,8.16077953714982,NA
"19651","Tmem169","TMEM169",NA,8481,11.2283535455171,NA
"19652","Abl1","ABL1",NA,12310,16.2977281152359,NA
"19653","Xrcc5","XRCC5",NA,7651,10.1294815442461,NA
"19654","Saal1","SAAL1",NA,7371,9.75877773658847,NA
"19655","Marchf4","MARCHF4",NA,5848,7.74241381136472,NA
"19656","Atp6v1h","ATP6V1H",NA,10422,13.798125297887,NA
"19657","Qrfp","QRFP",NA,6573,8.70227188476407,NA
"19658","Zfp385b","ZNF385B",NA,14513,19.2143727161998,NA
"19659","Krtdap","KRTDAP",NA,7570,10.0222422284595,NA
"19660","Saa3","",NA,6862,9.08489117195361,NA
"19661","Fibcd1","FIBCD1",NA,6638,8.78832812582746,NA
"19662","Tgfbrap1","TGFBRAP1",NA,7928,10.4962135253932,NA
"19663","Tspoap1","TSPOAP1",NA,6030,7.98337128634221,NA
"19664","Saa4","SAA2-SAA4",NA,6758,8.94720118625218,NA
"19665","Saa4","SAA4",NA,6758,8.94720118625218,NA
"19666","Zranb1","ZRANB1",NA,12118,16.0435312185564,NA
"19667","Hnf4a","HNF4A",NA,11372,15.0558703595827,NA
"19668","Cic","CIC",NA,9194,12.172324312874,NA
"19669","AI597479","C2orf49",NA,6629,8.77641264629561,NA
"19670","Slamf7","SLAMF7",NA,8114,10.7424667690515,NA
"19671","Cacna1b","CACNA1B",NA,5647,7.47630143515331,NA
"19672","Oprk1","OPRK1",NA,7060,9.3470317216544,NA
"19673","Axin2","AXIN2",NA,5962,7.89334321876821,NA
"19674","Npbwr1","NPBWR1",NA,7589,10.0473971296934,NA
"19675","Fhl2","FHL2",NA,9950,13.1732245935498,NA
"19676","Arrb2","ARRB2",NA,8057,10.6670020653498,NA
"19677","Cd48","CD48",NA,5211,6.89906264894349,NA
"19678","Dennd1b","DENND1B",NA,7985,10.571678229095,NA
"19679","Saa1","",NA,7170,9.49266536037706,NA
"19680","Umod","UMOD",NA,6067,8.03235714663984,NA
"19681","Ffar2","FFAR2",NA,7297,9.66080601599322,NA
"19682","Ffar3","GPR42",NA,7385,9.77731292697135,NA
"19683","Ffar3","FFAR3",NA,7385,9.77731292697135,NA
"19684","Saa2","",NA,7082,9.37615844939893,NA
"19685","Ffar1","FFAR1",NA,6946,9.19610231425091,NA
"19686","Pdilt","PDILT",NA,6474,8.57120160991368,NA
"19687","Med11","MED11",NA,9280,12.2861833395117,NA
"19688","Pafah1b3","PAFAH1B3",NA,5254,6.95599216226235,NA
